ID,CURR_AGE,GENDER,ANN_INCOME,AGE_CAR,AGE_SEG,proba_logreg,pred_logreg,proba_xgb,pred_xgb
58872J31TK,29,F,966202,206,2,0.785923635,1,0.65339136,1
29275H50ZN,63,F,1519852,428,3,0.980616511,1,0.83779883,1
44204X95OM,59,M,951805,422,3,0.939744901,1,0.7731661,1
18524O16IA,62,F,1083281,194,1,0.717862515,1,0.3168179,0
97010O76JL,49,F,1264626,851,4,0.979209516,1,0.81354034,1
52977E41QU,46,F,873120,419,3,0.923671268,1,0.9237315,1
01466K86TM,31,M,1190821,412,3,0.975178798,1,0.92604744,1
85182U39RA,64,M,1172536,139,1,0.792653969,1,0.33068094,0
69871G49FB,33,M,631799,675,4,0.934069221,1,0.92434794,1
02251W89LL,34,M,686366,290,2,0.678053379,1,0.47808045,0
65868X76SK,59,M,868373,414,3,0.926708948,1,0.7731661,1
47014R63IC,29,F,1008172,669,4,0.968867646,1,0.89337677,1
78488T17HM,39,F,1559913,18,1,0.916652728,1,0.32999733,0
95852N42OC,40,F,1221004,614,4,0.979088169,1,0.8995051,1
10017P18JP,58,F,1752373,525,4,0.99313962,1,0.7479646,1
77831Q82LE,41,M,1224129,263,2,0.882522725,1,0.59448355,1
45076R19IN,56,F,878877,417,3,0.916253307,1,0.8679632,1
16363U88GF,65,M,944075,216,2,0.737990212,1,0.38677856,0
28224O92KZ,41,M,1218208,431,3,0.974030214,1,0.9207123,1
33147T15EO,31,F,911605,454,3,0.94064472,1,0.9112058,1
13677P80MT,29,M,1263155,411,3,0.979685379,1,0.93134916,1
06436W92EG,49,F,963884,719,4,0.956724328,1,0.81354034,1
51936G24LO,40,M,1212559,629,4,0.982549393,1,0.922235,1
85715Q98EI,50,M,1083578,480,3,0.960157854,1,0.8991605,1
12537R36ZQ,60,M,631654,353,2,0.57627403,1,0.47569564,0
58259V78YI,27,F,946906,1002,4,0.964663483,1,0.8939539,1
82910B45LK,35,M,1187704,563,4,0.982465822,1,0.92574924,1
12599C33KL,47,F,855544,148,1,0.630436246,1,0.3014064,0
17246Y35MX,46,M,1107374,329,2,0.840944463,1,0.5926694,1
52192D74DX,59,F,1115543,74,1,0.740698997,1,0.296635,0
14545G47AH,41,F,980535,732,4,0.961948875,1,0.8972571,1
49030G80QM,56,M,1508414,155,1,0.90703151,1,0.37780893,0
47874J15VI,45,F,1238310,196,1,0.82050187,1,0.28282347,0
95636M63ZG,57,M,722837,373,3,0.899732451,1,0.88160914,1
19858E99ZO,56,M,752610,35,1,0.593190697,1,0.47502345,0
34385R17JA,40,F,881131,239,2,0.723075187,1,0.5540384,1
72789H36VA,51,F,789763,91,1,0.579943861,1,0.41800892,0
74703N56WW,29,F,628766,385,3,0.888427675,1,0.9102154,1
02486H90FG,60,F,1610133,265,2,0.928410897,1,0.35544196,0
60549G58VU,55,F,436927,408,3,0.784583624,1,0.81874675,1
67838E14YF,51,F,1373055,32,1,0.856859058,1,0.3156903,0
67613L64RF,28,M,814022,468,3,0.940358556,1,0.91967314,1
22148A43KQ,54,M,1393613,1,1,0.88207885,1,0.41386676,0
70427F23RG,63,F,690260,241,2,0.553442165,1,0.42293578,0
51139U64OJ,60,F,1916529,441,3,0.993007747,1,0.8175113,1
89497A67RY,56,F,1407252,431,3,0.976369159,1,0.8679632,1
18887G85BS,64,M,661561,912,4,0.914385502,1,0.9139802,1
33194Z84NY,46,M,1504408,450,3,0.986435189,1,0.92643535,1
17784N68UP,31,F,945035,220,2,0.772808313,1,0.6132278,1
45856O04WJ,52,F,1102021,574,4,0.967976382,1,0.83748424,1
79325W85WA,36,F,1448786,372,3,0.982981978,1,0.92050356,1
86400K44TT,41,M,1990949,93,1,0.975019455,1,0.53076875,1
35196W94AE,39,F,1528644,290,2,0.930842524,1,0.5708403,1
13520W02HM,31,F,1030084,550,4,0.969819923,1,0.9069462,1
38736C98KT,48,F,1115344,1019,4,0.970354612,1,0.8532582,1
91283H94GL,27,M,1305985,264,2,0.915583648,1,0.68447644,1
55635P52JC,50,F,987184,239,2,0.752350427,1,0.4369907,0
65415U14TP,47,M,1394544,132,1,0.890446373,1,0.52896446,1
67253M51JC,39,F,913132,213,2,0.741115457,1,0.5708403,1
06230N66IF,51,F,1477694,369,3,0.98122148,1,0.904634,1
59152H63SD,56,M,508117,916,4,0.888423452,1,0.94306505,1
37928B16ZO,50,M,1981161,340,2,0.978471483,1,0.5157269,1
29051R31OJ,25,F,1132674,36,1,0.815276693,1,0.52884734,1
25315D41VP,54,F,1309918,1017,4,0.980324495,1,0.8371821,1
21109K43TW,29,M,1421444,439,3,0.986264842,1,0.93134916,1
68504J42PG,45,F,816974,380,3,0.914012008,1,0.9184157,1
87066T99TA,26,F,667631,598,4,0.931887561,1,0.8956562,1
06720N53AC,51,M,1689384,839,4,0.993958897,1,0.84713405,1
01073X91NN,26,M,1249082,52,1,0.877782612,1,0.69806784,1
80447K01UU,30,F,1132036,71,1,0.806186642,1,0.5401176,1
03757J84ZD,53,M,828331,56,1,0.646156295,1,0.4367861,0
62639R34FM,34,F,932377,379,3,0.941622648,1,0.9008876,1
59653X34YP,51,F,1841173,347,2,0.962576901,1,0.4356318,0
04704D71YW,40,M,1326015,273,2,0.907568235,1,0.62425214,1
68035P56KO,53,M,868889,942,4,0.953319214,1,0.8739941,1
59824G53GX,44,F,1346697,356,2,0.889386271,1,0.48580283,0
13766X00UO,58,M,1761407,974,4,0.994532957,1,0.7930578,1
44365X98XP,46,F,1105033,403,3,0.955914466,1,0.9237315,1
39941R12LB,41,M,1625262,217,2,0.953705645,1,0.59448355,1
90988M10RN,32,M,674792,431,3,0.913855817,1,0.90859234,1
62517N10NG,30,F,836428,78,1,0.664186131,1,0.5401176,1
51258C81DL,37,F,841395,77,1,0.648805923,1,0.31369096,0
45147M11GK,52,M,1248595,191,1,0.841658771,1,0.38117793,0
07015D77SA,47,M,970137,681,4,0.965789572,1,0.92960185,1
25925E97FN,36,F,858980,166,1,0.661401809,1,0.33949128,0
64617H01AW,27,M,1093976,497,3,0.969923877,1,0.92411464,1
79443T95YT,26,F,1096888,86,1,0.79949525,1,0.52374387,1
31331Q78QW,26,M,725310,392,3,0.928100423,1,0.85300446,1
05310H07GK,65,M,743507,234,2,0.629750641,1,0.43501565,0
17566W72YI,37,F,1413736,788,4,0.987452268,1,0.89047384,1
09473B21BQ,38,M,1537613,372,3,0.988596384,1,0.9301537,1
19160F82CF,54,M,1350727,218,2,0.898898143,1,0.41832688,0
69092Z71DQ,38,F,1466540,618,4,0.988869291,1,0.90045893,1
33959Z55WP,64,F,370059,358,2,0.353839869,0,0.44177574,0
00164J47FL,65,F,313558,76,1,0.261835043,0,0.45782632,0
52830O66YE,37,M,1480270,497,3,0.986999409,1,0.90978557,1
25269U36FH,45,M,1618561,188,1,0.935940466,1,0.5170833,1
47711A55VY,31,F,963900,278,2,0.781030179,1,0.6132278,1
35036V39TJ,27,F,685556,101,1,0.583502736,1,0.4414724,0
88978A65VE,34,F,1064412,414,3,0.957414672,1,0.9008876,1
25935I32VJ,28,F,926803,678,4,0.962484985,1,0.8850042,1
42233G56SY,54,F,1553425,983,4,0.989237818,1,0.8371821,1
11820M68VF,52,F,1149787,250,2,0.817134734,1,0.33311653,0
65206O21CE,52,F,1755456,616,4,0.993644349,1,0.83748424,1
78899D26JX,30,F,802343,324,2,0.706182457,1,0.6223764,1
33160Y15NJ,30,M,1180355,259,2,0.884246351,1,0.6284998,1
63519K68HF,27,F,589959,85,1,0.524170067,1,0.49544996,0
65033S05QX,33,M,682970,625,4,0.941565273,1,0.88569194,1
90958D94VX,25,F,549972,448,3,0.872443601,1,0.8967522,1
54789N86UW,29,M,1014387,343,2,0.835814965,1,0.6671801,1
66689E07NH,40,M,1216298,62,1,0.849123898,1,0.54520947,1
17319D20QJ,54,F,1695443,333,2,0.945124408,1,0.3926818,0
40664M31QB,28,M,1227569,240,2,0.897987983,1,0.66705006,1
07695H42XY,51,M,1565327,885,4,0.991765243,1,0.84713405,1
84444N13SU,51,M,1818909,474,3,0.993438167,1,0.87742037,1
81582G51PX,46,F,1020520,84,1,0.723223911,1,0.29552808,0
90299G83ZS,62,F,1714745,818,4,0.992110984,1,0.7687184,1
92582Z01MJ,28,F,1105410,931,4,0.975730115,1,0.8850042,1
13673U05UD,60,M,880447,490,3,0.927978016,1,0.79726297,1
29316U81PY,31,M,1072913,201,2,0.852146994,1,0.6305041,1
02789B07DZ,47,F,1278916,156,1,0.831852319,1,0.3014064,0
90989O73AU,38,F,1410839,446,3,0.980882125,1,0.919882,1
78284F91AE,34,F,509359,825,4,0.893384543,1,0.8421296,1
27639N63QN,46,M,1704357,861,4,0.994505012,1,0.93555737,1
95451X11JN,36,F,1049506,411,3,0.954876658,1,0.92050356,1
82323U70HD,51,F,708975,25,1,0.529807615,1,0.3942857,0
62405E31RQ,44,F,954743,179,1,0.693842962,1,0.2622318,0
71693B08KP,41,F,1062020,175,1,0.75445609,1,0.29138055,0
57917M30NY,60,F,537459,295,2,0.466276533,0,0.43331334,0
91404E86LT,38,M,1382323,256,2,0.920485571,1,0.70177805,1
69223Z24BU,25,F,1189813,238,2,0.870906068,1,0.6395361,1
67273U88ZK,61,M,1860017,170,1,0.957078247,1,0.3567804,0
48407W54CG,36,M,1175979,728,4,0.981745095,1,0.92462903,1
59852P12OB,54,M,806030,500,3,0.919683989,1,0.9025956,1
15590Q91JC,47,M,1478903,655,4,0.990242304,1,0.92960185,1
96883C14UD,60,M,1337539,90,1,0.858401154,1,0.3602378,0
49062G43JN,50,F,1329074,954,4,0.982063169,1,0.82578874,1
82516E32DF,28,F,1136533,186,1,0.811500056,1,0.5398789,1
34031T57VU,49,F,928687,247,2,0.726235138,1,0.43210313,0
17314G00VZ,49,F,1434682,466,3,0.979587276,1,0.89506316,1
04328Z75NO,62,M,1526897,488,3,0.984612816,1,0.81306,1
16705A66ED,28,F,1194275,10,1,0.832716057,1,0.5398789,1
39587M57XF,52,M,1803240,457,3,0.993097654,1,0.8746941,1
07380R28DH,54,M,1405038,613,4,0.987300737,1,0.86093235,1
49683L76GH,36,M,1381314,912,4,0.989027042,1,0.92462903,1
86745L42QE,53,F,1684596,101,1,0.927564752,1,0.36292398,0
62307J23UB,53,F,731378,228,2,0.606657407,1,0.4773162,0
07950S38HG,43,M,1772256,1017,4,0.99552049,1,0.90625364,1
76766S38HR,39,M,1089446,445,3,0.965234555,1,0.9141785,1
99790P90TX,51,M,1617581,964,4,0.992771969,1,0.84713405,1
49812S91WH,58,M,325134,294,2,0.391668916,0,0.5012027,1
57101D64PD,34,M,1404537,381,3,0.984839763,1,0.92602074,1
93011H05SW,47,F,1586731,409,3,0.986297955,1,0.93113035,1
61343B94UD,27,M,1268436,492,3,0.980396123,1,0.92411464,1
08634H96YX,46,F,1262344,535,4,0.979788757,1,0.9051674,1
00509S80AQ,45,M,1981891,195,1,0.973285344,1,0.5170833,1
72048Z03MP,49,M,1245853,365,3,0.973449595,1,0.89880913,1
93947N85VO,34,M,736579,184,1,0.643477732,1,0.51345956,1
97400N81VC,42,M,1744982,294,2,0.964935967,1,0.5709699,1
26468P24OE,47,F,1465034,441,3,0.981482753,1,0.93113035,1
09616Z71CR,63,F,757937,68,1,0.526016085,1,0.39392802,0
65103S67XP,41,M,1905447,130,1,0.969211276,1,0.53076875,1
48835F80UG,37,F,1438774,472,3,0.982356905,1,0.8984567,1
26192P33LD,46,F,1390908,736,4,0.985290154,1,0.9051674,1
36767L91MC,50,F,1508886,480,3,0.982809478,1,0.8925796,1
68840U28NG,41,M,1703353,659,4,0.994798163,1,0.9264604,1
27190G73YN,56,M,398388,379,3,0.800566492,1,0.7864337,1
66552X84FK,30,F,744736,209,2,0.675252958,1,0.50240153,1
71272W60WQ,48,F,1553115,545,4,0.98994212,1,0.8532582,1
07984C96RD,58,F,1812094,467,3,0.991131604,1,0.8155268,1
24129E48OS,60,M,589484,294,2,0.550191504,1,0.503431,1
76840E82OL,25,F,840104,387,3,0.934157669,1,0.8955136,1
41266U88TZ,49,M,1441761,292,2,0.922128447,1,0.5123952,1
41165Z86WW,65,F,320356,369,3,0.707677601,1,0.73057115,1
16365J10AF,43,M,1119759,375,3,0.966231167,1,0.9127086,1
40856T63OT,53,M,1061513,544,4,0.970717362,1,0.8739941,1
24834F24RV,44,M,1630624,90,1,0.938405217,1,0.49624813,0
97416K72XY,52,F,1460228,498,3,0.980171963,1,0.886927,1
41455W36WW,45,F,1438957,913,4,0.987090327,1,0.90020305,1
50166M96CS,44,F,1463559,62,1,0.890684409,1,0.2622318,0
59208W03WL,64,F,785732,340,2,0.609011422,1,0.46514162,0
84792E73FN,64,M,1094239,926,4,0.96942512,1,0.77577764,1
76575M18DC,29,M,689338,301,2,0.692100721,1,0.53712523,1
55366F76YB,57,M,1714938,397,3,0.990890224,1,0.7931776,1
54689M06PQ,53,M,658325,12,1,0.543550348,1,0.47543868,0
06530I57BM,54,M,1656288,979,4,0.993208647,1,0.86093235,1
37829W37PC,41,M,945409,487,3,0.949715034,1,0.9207123,1
81163T56HK,42,M,1763021,247,2,0.966438935,1,0.5709699,1
05623M11YS,64,F,543518,182,1,0.390168177,0,0.43242797,0
82252W94VP,41,F,1132060,842,4,0.973688763,1,0.8972571,1
38997Z15AU,34,M,642858,973,4,0.935064934,1,0.919361,1
34991D65CV,29,M,798220,590,4,0.957531135,1,0.91814613,1
73093T46EO,27,F,672400,337,2,0.642150949,1,0.6081252,1
68485V94EO,42,F,1030356,330,2,0.787845997,1,0.47364494,0
88680B34YG,50,F,1011823,399,3,0.942459867,1,0.8925796,1
53273T77HP,60,M,1779520,398,3,0.991974584,1,0.79726297,1
62960J99AF,34,F,924577,247,2,0.757349228,1,0.6123354,1
69300T76PB,45,F,1165395,73,1,0.791894004,1,0.28282347,0
85818U27KL,43,F,1457928,230,2,0.914959117,1,0.471169,0
85053O35CH,45,F,1501110,395,3,0.983441293,1,0.9184157,1
91826Z22SC,28,F,631735,102,1,0.547428927,1,0.46510696,0
50735G66NR,53,M,825257,19,1,0.644386771,1,0.4367861,0
48943X97ZZ,54,M,500819,535,4,0.88888892,1,0.9443825,1
53835Q76GT,64,M,1754059,386,3,0.991048458,1,0.76938087,1
79629Q65CU,63,F,964084,229,2,0.711610514,1,0.34426847,0
16444U82YR,32,M,1087726,166,1,0.817072186,1,0.69536144,1
04470M26JC,65,M,482338,83,1,0.399802983,0,0.41951028,0
51411C98SM,65,F,1488702,302,2,0.900205015,1,0.33011448,0
10881T21TQ,49,M,1846077,483,3,0.994007782,1,0.89880913,1
11025T63YR,53,F,1791674,98,1,0.94370226,1,0.36292398,0
76164B69PG,54,M,859563,437,3,0.929083099,1,0.9025956,1
31348W89DV,47,M,1647823,809,4,0.993597886,1,0.92960185,1
71224Q45DZ,30,M,1389584,865,4,0.989961704,1,0.93657833,1
71394A91ZP,37,M,1998220,492,3,0.996432261,1,0.90978557,1
16682T42XE,60,M,1739479,467,3,0.991131894,1,0.79726297,1
48038X88NO,58,F,1286260,405,3,0.967514978,1,0.8155268,1
59125W11NG,45,F,1402200,342,2,0.901370068,1,0.47291574,0
69188O11BG,57,F,355723,49,1,0.301917735,0,0.46242043,0
50954G65BP,60,M,614789,6,1,0.496113748,0,0.5296869,1
95989X92IW,25,M,1114581,320,2,0.872750844,1,0.6833518,1
30988W25MQ,30,F,797228,499,3,0.923219092,1,0.9070713,1
71394O38CV,49,M,1639778,345,2,0.951182165,1,0.5123952,1
19038L40SS,29,F,691998,567,4,0.933562448,1,0.8449725,1
70688I62SZ,64,M,873358,994,4,0.947897751,1,0.77577764,1
78848X63TZ,36,M,1854106,889,4,0.996632783,1,0.92462903,1
27186N22ZB,39,M,1212463,699,4,0.982741878,1,0.90704805,1
04084X31QE,47,F,914260,943,4,0.95231072,1,0.8950071,1
67320X74CF,40,M,1154376,176,1,0.828071476,1,0.54520947,1
80975N56QO,43,F,1498801,51,1,0.900061571,1,0.25879565,0
81304R75PA,27,M,1367020,35,1,0.905224062,1,0.6997497,1
77327W84XU,30,F,963405,225,2,0.782783888,1,0.6223764,1
96356S32VC,52,M,1702892,425,3,0.991133823,1,0.8746941,1
36480M27VT,26,F,976861,178,1,0.746738202,1,0.52374387,1
70597R74UV,27,M,978081,123,1,0.782200772,1,0.6997497,1
47205Y15QF,48,M,1799960,412,3,0.993352431,1,0.9312085,1
65558D41GI,28,M,1451313,364,3,0.987390455,1,0.91967314,1
65731K99JB,50,F,896089,18,1,0.645991945,1,0.26038846,0
93542L10MA,46,M,1456806,343,2,0.927172538,1,0.5926694,1
10571C57UR,33,M,1091916,795,4,0.978290939,1,0.91854334,1
52942G45XE,31,M,878337,367,3,0.947103314,1,0.92604744,1
19037O42JY,29,M,1459567,445,3,0.987504844,1,0.93134916,1
50273F99NK,53,F,1727359,500,3,0.989655487,1,0.9137272,1
37432J82AO,32,F,1072118,497,3,0.959111721,1,0.9054792,1
39141F40GP,64,F,1531077,86,1,0.884624621,1,0.31354538,0
68462M54ZN,57,F,992576,250,2,0.739629841,1,0.33073416,0
09992I89FG,41,F,1200680,1000,4,0.97776639,1,0.8972571,1
19146G33FQ,44,M,819272,863,4,0.952374814,1,0.9253768,1
70860G72PT,47,M,1188493,351,2,0.865034088,1,0.5861742,1
35530Y45SY,29,M,1409050,455,3,0.985836145,1,0.93134916,1
01550C60OJ,54,M,1571261,164,1,0.921219008,1,0.41386676,0
83606N27EE,49,M,1237602,642,4,0.98183624,1,0.8685654,1
66546U40BN,40,M,1824179,997,4,0.996199891,1,0.922235,1
13553H22JG,65,M,1910491,452,3,0.993872451,1,0.8219042,1
40749Z90HD,57,M,740565,163,1,0.583060779,1,0.44548228,0
34780U32TR,30,F,505791,59,1,0.462693934,0,0.4653408,0
21366H11AP,61,M,655384,51,1,0.5187454,1,0.44000706,0
74625E67GN,27,F,795747,536,4,0.949151505,1,0.8939539,1
99524X36XN,38,F,887669,416,3,0.932272101,1,0.919882,1
16594I35FU,65,F,1668844,248,2,0.934167213,1,0.33011448,0
26897P87TC,37,M,1083658,123,1,0.806708194,1,0.5742678,1
18935S76CB,34,M,981091,341,2,0.815482237,1,0.6356012,1
33281F12UT,51,F,1935585,305,2,0.970251,1,0.4356318,0
16609N43AI,42,F,1360745,463,3,0.977373198,1,0.9104427,1
01329H85AT,52,M,572422,274,2,0.562365228,1,0.3931337,0
76878T49ZN,49,M,843020,417,3,0.930132752,1,0.89880913,1
71506F06OD,43,F,1598861,8,1,0.920528267,1,0.25879565,0
33017Y65BT,56,F,1466557,493,3,0.979576461,1,0.8679632,1
03261C76II,58,M,1130996,695,4,0.973868546,1,0.7930578,1
66267A75SP,46,M,1402090,382,3,0.982524109,1,0.92643535,1
88013L45UT,29,M,1173743,797,4,0.983043077,1,0.91814613,1
12656I12KP,62,M,1210564,1,1,0.811485372,1,0.35063714,0
08093H34GV,37,M,1515702,703,4,0.992058868,1,0.9206648,1
07604U50YM,27,M,737741,23,1,0.662423981,1,0.56096274,1
73778U85BN,56,M,1863102,554,4,0.995857655,1,0.83295363,1
44431N99LO,43,F,945873,848,4,0.957702235,1,0.85939765,1
90278Y94QK,53,F,1485873,953,4,0.987414458,1,0.85358864,1
55524L05PX,38,M,1216799,893,4,0.983118262,1,0.9281197,1
71074Y92YS,54,F,1466536,361,3,0.980031665,1,0.9092236,1
99431B24XG,26,F,1085557,187,1,0.794888271,1,0.52374387,1
69880H60CT,36,M,1178109,365,3,0.972914807,1,0.9332582,1
62375E75KG,30,M,657274,432,3,0.912188381,1,0.9190648,1
02315O21MX,53,M,1335368,425,3,0.977704088,1,0.90666795,1
13673A22MQ,30,M,780023,862,4,0.955139304,1,0.94267774,1
75295R58ZY,57,F,646745,441,3,0.857806119,1,0.9150772,1
55061M16KA,26,F,1162811,529,4,0.979394233,1,0.8992482,1
25818G51BK,54,F,785666,762,4,0.930220805,1,0.8779641,1
88348I74YE,29,F,724426,167,1,0.601534824,1,0.4116685,0
59664T39ZJ,34,F,1028927,47,1,0.753988521,1,0.4628689,0
44576P98MY,52,M,914653,482,3,0.939020013,1,0.8746941,1
39690J86LC,51,F,1248116,222,2,0.852691327,1,0.4356318,0
03315F13MN,48,M,1852708,411,3,0.99417346,1,0.9312085,1
73932R66HI,48,M,1089343,520,4,0.974135363,1,0.89656687,1
52737P11BI,56,M,341739,1019,4,0.839743302,1,0.9424584,1
61439M56ZM,44,F,1198333,347,2,0.84701415,1,0.48580283,0
79776H00AF,33,F,1039638,748,4,0.96984828,1,0.893512,1
54031B70MB,27,F,1162207,440,3,0.96891255,1,0.90527016,1
83182P66FC,42,F,1475966,677,4,0.988619903,1,0.863451,1
11172C59OL,28,M,1214413,63,1,0.865454461,1,0.69369775,1
91911Q44GI,62,F,1753348,41,1,0.932075167,1,0.3168179,0
91519I06HN,30,M,1389869,658,4,0.989968824,1,0.93657833,1
70117N15GX,41,M,1140984,282,2,0.859052331,1,0.59448355,1
58445X25CB,38,M,1365819,160,1,0.893483601,1,0.6188282,1
75579E68WM,42,M,1228997,461,3,0.974422017,1,0.92048156,1
41054G69WW,56,M,1167780,43,1,0.805537119,1,0.37780893,0
23847J49EP,38,F,1143733,744,4,0.975278222,1,0.90045893,1
05344O27DU,31,M,761727,20,1,0.665593356,1,0.6633964,1
84319F71CX,32,F,806252,463,3,0.923193314,1,0.9054792,1
71681J15XM,43,F,1441995,794,4,0.987475718,1,0.85939765,1
26967J54VI,59,F,1210058,493,3,0.96048603,1,0.7986896,1
75070V13IW,47,F,1047166,72,1,0.734191207,1,0.3014064,0
21959M38IG,56,M,1580270,637,4,0.991599748,1,0.83295363,1
35920U89YD,46,M,1647147,366,3,0.990487476,1,0.92643535,1
19301Y17AC,41,F,1517491,495,3,0.984804703,1,0.91841966,1
32474V11YA,40,M,1989182,229,2,0.981147433,1,0.62425214,1
56638R84DT,51,F,1766227,267,2,0.955162933,1,0.4356318,0
32557K96UN,27,F,720831,233,2,0.669629447,1,0.5438761,1
03336V77GK,57,F,1198659,474,3,0.960272595,1,0.8237448,1
85746W47IK,32,F,674253,82,1,0.562447077,1,0.4221484,0
11073L12HU,59,F,1665648,392,3,0.987087114,1,0.7986896,1
08199F78DS,41,M,1086312,290,2,0.841568948,1,0.59448355,1
74170L79DE,27,M,867022,181,1,0.730909003,1,0.6997497,1
31308F32YJ,50,F,1054831,99,1,0.731192666,1,0.26038846,0
01269J33IF,57,F,963107,962,4,0.952652657,1,0.747835,1
10087R42FR,61,M,844397,77,1,0.634218873,1,0.3567804,0
65034O39SF,61,F,1495798,319,2,0.905805735,1,0.36883786,0
32040C60CA,33,F,1166611,421,3,0.967114097,1,0.9057135,1
44036C62YR,51,M,728203,35,1,0.592288837,1,0.4705463,0
74531X46BP,58,M,1986740,430,3,0.99532701,1,0.7862656,1
75146P84UX,64,M,876089,331,2,0.706013797,1,0.40032318,0
13087Y14YW,28,F,537358,100,1,0.488237767,0,0.5130027,1
20235B78XP,65,F,966380,876,4,0.948716447,1,0.7933155,1
76618M52QG,42,F,1439741,237,2,0.912259291,1,0.47364494,0
72421T44YF,49,M,914760,66,1,0.703841598,1,0.46809027,0
27702R22MX,32,M,697936,316,2,0.689331313,1,0.48639053,0
47484P95BE,65,M,700180,169,1,0.535330319,1,0.38137203,0
57951D34RB,46,M,1858986,132,1,0.963555748,1,0.5255289,1
35102I81XY,62,M,1128480,2,1,0.77786377,1,0.35063714,0
90691I18YC,32,M,789891,219,2,0.736576368,1,0.6729102,1
96210J31MC,51,F,1636613,299,2,0.93893945,1,0.4356318,0
23319G37IQ,61,F,648710,214,2,0.53323926,1,0.40211073,0
10441B25AR,43,M,1764393,288,2,0.966175922,1,0.5700277,1
13327X33FS,44,M,1537667,864,4,0.991855734,1,0.9253768,1
59735U76CI,34,F,565078,223,2,0.55826157,1,0.5647584,1
46062Z56JS,60,F,1436600,468,3,0.976999695,1,0.8175113,1
10912B59JD,32,F,964269,295,2,0.779211794,1,0.6127414,1
33243E66CW,49,M,1468020,445,3,0.984640177,1,0.89880913,1
65368I27BY,58,M,1068646,274,2,0.806828083,1,0.39567986,0
11141V40DT,55,F,1742826,482,3,0.989816394,1,0.89090914,1
94997T69GH,33,F,667103,424,3,0.893316756,1,0.9139819,1
69068U90XK,49,M,1328835,363,3,0.97834211,1,0.89880913,1
08473U84OS,56,M,1614331,315,2,0.944007271,1,0.37114903,0
60436P78UF,41,F,1477796,352,2,0.920471482,1,0.50517076,1
53253W19WN,49,F,1580948,138,1,0.911760634,1,0.25399715,0
23883Z78GH,35,F,873556,381,3,0.932214893,1,0.9070538,1
94953N87IT,39,M,1300356,445,3,0.979248307,1,0.9141785,1
60877L12IO,29,F,703796,407,3,0.90580616,1,0.906362,1
41560Q63OG,45,M,1943281,1,1,0.970641242,1,0.5170833,1
19771V49KS,62,F,1428005,863,4,0.983908649,1,0.7687184,1
03030K80IZ,63,M,465497,765,4,0.868396176,1,0.9238081,1
71666J00HY,50,M,1526421,11,1,0.916244006,1,0.47453642,0
81611B32CW,46,F,1008049,122,1,0.716902229,1,0.29552808,0
39202I97HZ,27,M,1407972,246,2,0.933409629,1,0.68447644,1
54848I76SI,29,F,645963,25,1,0.553430331,1,0.46433464,0
55065X87VF,38,F,1424977,27,1,0.887942597,1,0.35488656,0
10583K98QH,40,M,1716569,4,1,0.951931237,1,0.54520947,1
16167K77KR,38,F,904319,134,1,0.681464698,1,0.35488656,0
78430L87EZ,25,M,705687,247,2,0.710371662,1,0.5625367,1
48510T95NI,43,M,1296427,473,3,0.978079336,1,0.9127086,1
94170V14WB,42,F,1038508,211,2,0.791252439,1,0.47364494,0
78877M66NG,25,F,711632,459,3,0.91127415,1,0.89362025,1
91190T50SQ,64,M,806721,87,1,0.603727854,1,0.33068094,0
76189Z74RK,36,F,1302844,198,1,0.856412253,1,0.33949128,0
46400D28WY,61,M,717670,146,1,0.557656797,1,0.45105243,0
08439J11RC,65,F,1241799,86,1,0.785489495,1,0.31021646,0
77451K60YQ,60,M,430998,397,3,0.806235594,1,0.7888406,1
80309B21YQ,48,F,871051,928,4,0.946545644,1,0.8532582,1
39932K32PO,54,F,1177042,990,4,0.972730653,1,0.8371821,1
05625A72IR,26,F,733258,156,1,0.615067073,1,0.38101196,0
50974S38WU,44,M,1453015,303,2,0.928080461,1,0.5792184,1
25382Y01UE,32,M,1416002,477,3,0.985595333,1,0.9264795,1
94368X90BQ,27,F,790676,444,3,0.924492976,1,0.9288069,1
21994M72ZH,48,M,1508565,156,1,0.914552074,1,0.57073313,1
55865W77KJ,40,F,1456985,427,3,0.982550175,1,0.9100199,1
26986B79XZ,37,F,1068495,736,4,0.970612379,1,0.89047384,1
75775W40GU,50,M,865980,632,4,0.954517921,1,0.8777424,1
27823K56VC,44,M,996598,677,4,0.968978079,1,0.9253768,1
11457T72LL,29,M,1331342,385,3,0.982831675,1,0.93134916,1
61743B83IJ,29,F,556947,235,2,0.567413418,1,0.61719054,1
08930U39WQ,41,M,1969911,20,1,0.973697902,1,0.53076875,1
96118E93CH,25,M,1144617,355,2,0.880906184,1,0.6833518,1
45806F62PC,37,M,853663,360,2,0.756020272,1,0.63881755,1
66765H87UM,42,F,1057201,408,3,0.952680683,1,0.9104427,1
49925W48ZB,59,F,1184915,248,2,0.818273595,1,0.34535176,0
